Unnamed: 0,filepath_visual_pair1,filepath_audio_pair1,filepath_visual_pair2,filepath_audio_pair2,label_pair1,label_pair2
1067,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1068,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1069,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1070,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1071,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1072,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1073,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1074,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1075,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1076,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1077,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1078,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1079,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1080,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Label/MM-0908-05.csv,./Label/MM-0908-05.csv
1081,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1082,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1083,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1084,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1085,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1086,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1087,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1088,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1089,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1090,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1091,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1092,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1093,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1094,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1095,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1096,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1097,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1098,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1099,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1100,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1101,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1102,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1103,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1104,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1105,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1106,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1107,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1108,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1109,./Embedding_visual_p/MM-0908-05.csv,./Embedding_audio_p/MM-0908-05.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-05.csv,./Label/MM-0908-04.csv
1110,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1111,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1112,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1113,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1114,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1115,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1116,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1117,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1118,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1119,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1120,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1121,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1122,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1123,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1124,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1125,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1126,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1127,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0908-04.csv,./Embedding_audio_p/MM-0908-04.csv,./Label/MM-0908-06.csv,./Label/MM-0908-04.csv
1128,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1129,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1130,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1131,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1132,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1133,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1134,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1135,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1136,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1137,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1138,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1139,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1140,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1141,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1142,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1143,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1144,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1145,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1146,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1147,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1148,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1149,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1150,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1151,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1152,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1153,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1154,./Embedding_visual_p/MM-0908-06.csv,./Embedding_audio_p/MM-0908-06.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-06.csv,./Label/MM-0907-08.csv
1155,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1156,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1157,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1158,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1159,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1160,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1161,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1162,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1163,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1164,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1165,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1166,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1167,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1168,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1169,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1170,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1171,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1172,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1173,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1174,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1175,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-08.csv,./Embedding_audio_p/MM-0907-08.csv,./Label/MM-0908-07.csv,./Label/MM-0907-08.csv
1176,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-07.csv,./Embedding_audio_p/MM-0907-07.csv,./Label/MM-0908-07.csv,./Label/MM-0907-07.csv
1177,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-07.csv,./Embedding_audio_p/MM-0907-07.csv,./Label/MM-0908-07.csv,./Label/MM-0907-07.csv
1178,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-07.csv,./Embedding_audio_p/MM-0907-07.csv,./Label/MM-0908-07.csv,./Label/MM-0907-07.csv
1179,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-07.csv,./Embedding_audio_p/MM-0907-07.csv,./Label/MM-0908-07.csv,./Label/MM-0907-07.csv
1180,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-07.csv,./Embedding_audio_p/MM-0907-07.csv,./Label/MM-0908-07.csv,./Label/MM-0907-07.csv
1181,./Embedding_visual_p/MM-0908-07.csv,./Embedding_audio_p/MM-0908-07.csv,./Embedding_visual_p/MM-0907-07.csv,./Embedding_audio_p/MM-0907-07.csv,./Label/MM-0908-07.csv,./Label/MM-0907-07.csv
